normalized_name,permalink
continuus pharmaceuticals,https://www.crunchbase.com/organization/continuus-pharmaceuticals
hubbuzz,https://www.crunchbase.com/organization/hubbuzz
graphenix development,https://www.crunchbase.com/organization/graphenix-development
perfusix,https://www.crunchbase.com/organization/perfusix
sqwiggle,https://www.crunchbase.com/organization/sqwiggle
mynewplace,https://www.crunchbase.com/organization/mynewplace
cotap,https://www.crunchbase.com/organization/cotap
tourjive,https://www.crunchbase.com/organization/tourjive
sedia biosciences,https://www.crunchbase.com/organization/sedia-biosciences
precision biologics,https://www.crunchbase.com/organization/precision-biologics
benson hill biosystems,https://www.crunchbase.com/organization/benson-hill-biosystems
generico,https://www.crunchbase.com/organization/generico
slate pharmaceuticals,https://www.crunchbase.com/organization/slate-pharmaceuticals
sevone,https://www.crunchbase.com/organization/sevone
fluid,https://www.crunchbase.com/organization/fluid
gumiyo,https://www.crunchbase.com/organization/gumiyo
vuzit,https://www.crunchbase.com/organization/vuzit
mixbook,https://www.crunchbase.com/organization/mixbook
socialradar,https://www.crunchbase.com/organization/socialradar
insys therapeutics,https://www.crunchbase.com/organization/insys-therapeutics
healthfleet,https://www.crunchbase.com/organization/healthfleet-com
infacare pharmaceutical,https://www.crunchbase.com/organization/infacare-pharmaceuticals
lithera,https://www.crunchbase.com/organization/lithera
sente,https://www.crunchbase.com/organization/sente-inc
logicbay,https://www.crunchbase.com/organization/logicbay
kaseya,https://www.crunchbase.com/organization/kaseya
acorns grow,https://www.crunchbase.com/organization/acorns-grow
greenhouse software,https://www.crunchbase.com/organization/greenhouse-software
rehab documentation,https://www.crunchbase.com/organization/rehab-documentation
coeurative,https://www.crunchbase.com/organization/coeurative
bacterioscan,https://www.crunchbase.com/organization/bacterioscan
innovus pharmaceuticals,https://www.crunchbase.com/organization/innovus-pharmaceuticals
flexible medical systems,https://www.crunchbase.com/organization/flexible-medical-systems
zent,https://www.crunchbase.com/organization/zent
extend labs,https://www.crunchbase.com/organization/extend-labs-2
matinas biopharma,https://www.crunchbase.com/organization/matinas-biopharma
voiceplate com,https://www.crunchbase.com/organization/voiceplate-com
intradiem,https://www.crunchbase.com/organization/intradiem
invictus medical,https://www.crunchbase.com/organization/invictus-medical
mec dynamics,https://www.crunchbase.com/organization/mec-dynamics
homeland holdco,https://www.crunchbase.com/organization/homeland-holdco
castle biosciences,https://www.crunchbase.com/organization/castle-biosciences
jaba technologies,https://www.crunchbase.com/organization/jaba-technologies
romark laboratories,https://www.crunchbase.com/organization/romark-laboratories
oncolix,https://www.crunchbase.com/organization/oncolix
activation life,https://www.crunchbase.com/organization/activation-life
emisphere technologies,https://www.crunchbase.com/organization/emisphere-technologies
orgenesis,https://www.crunchbase.com/organization/orgenesis
highview healthcare,https://www.crunchbase.com/organization/highview-healthcare-partners
edp biotech,https://www.crunchbase.com/organization/edp-biotech
brain tunnelgenix technologies,https://www.crunchbase.com/organization/brain-tunnelgenix-technologies
fiducioso advisors,https://www.crunchbase.com/organization/fiducioso-advisors
integrated micro chromatography systems,https://www.crunchbase.com/organization/integrated-micro-chromatography-systems
accelera mobile broadband,https://www.crunchbase.com/organization/accelera-mobile-broadband
tosk,https://www.crunchbase.com/organization/tosk
passiontag,https://www.crunchbase.com/organization/passiontag
behavioral recognition systems,https://www.crunchbase.com/organization/behavioral-recognition-systems
alios biopharma,https://www.crunchbase.com/organization/alios-biopharma
vomaris innovations,https://www.crunchbase.com/organization/vomaris-innovations
rtf logic,https://www.crunchbase.com/organization/rtf-logic
caldera pharmaceuticals,https://www.crunchbase.com/organization/caldera-pharmaceuticals
5o9,https://www.crunchbase.com/organization/5o9
hyperbranch medical technology,https://www.crunchbase.com/organization/hyperbranch-medical-technology
servicerelated,https://www.crunchbase.com/organization/servicerelated
melinta,https://www.crunchbase.com/organization/melinta
proa medical,https://www.crunchbase.com/organization/proa-medical
suredone,https://www.crunchbase.com/organization/suredone
somark innovations,https://www.crunchbase.com/organization/somark-innovations
egoscue,https://www.crunchbase.com/organization/egoscue
usds,https://www.crunchbase.com/organization/usds
impact driven,https://www.crunchbase.com/organization/impact-driven
flowmetric,https://www.crunchbase.com/organization/flowmetric
kayo technology,https://www.crunchbase.com/organization/kayo-technology
physicians own pharmacy,https://www.crunchbase.com/organization/physicians-own-pharmacy
omnivec,https://www.crunchbase.com/organization/omnivec
middlegate,https://www.crunchbase.com/organization/middlegate
qspex technologies,https://www.crunchbase.com/organization/qspex-technologies
gram acquisition,https://www.crunchbase.com/organization/gram-acquisition
bio path holdings,https://www.crunchbase.com/organization/bio-path-holdings
nanostim,https://www.crunchbase.com/organization/nanostim
logi serve,https://www.crunchbase.com/organization/logi-serve
truevision,https://www.crunchbase.com/organization/truevision
care team connect,https://www.crunchbase.com/organization/care-team-connect
medarchon,https://www.crunchbase.com/organization/medarchon
advanced medical isotope,https://www.crunchbase.com/organization/advanced-medical-isotope
minivax,https://www.crunchbase.com/organization/minivax
zencoder,https://www.crunchbase.com/organization/zencoder
epiomed therapeutics,https://www.crunchbase.com/organization/epiomed-therapeutics
getone rewards,https://www.crunchbase.com/organization/getone-rewards
warp 9,https://www.crunchbase.com/organization/warp
helix biomedix,https://www.crunchbase.com/organization/helix-biomedix
ilyngo,https://www.crunchbase.com/organization/ilyngo
complexa,https://www.crunchbase.com/organization/complexa
repucare onsite,https://www.crunchbase.com/organization/repucare-onsite
gopath global,https://www.crunchbase.com/organization/gopath-global
what they like,https://www.crunchbase.com/organization/what-they-like
squarehub,https://www.crunchbase.com/organization/squarehub
medefile international,https://www.crunchbase.com/organization/medefile-international
synedgen,https://www.crunchbase.com/organization/synedgen
nasoform,https://www.crunchbase.com/organization/nasoform
armune bioscience,https://www.crunchbase.com/organization/armune-bioscience
physicians immediate care,https://www.crunchbase.com/organization/physicians-immediate-care
schoolnet,https://www.crunchbase.com/organization/schoolnet
vivakor,https://www.crunchbase.com/organization/vivakor
ipm safety services,https://www.crunchbase.com/organization/ipm-safety-services
iqmax,https://www.crunchbase.com/organization/iqmax
agenus,https://www.crunchbase.com/organization/agenus
protea biosciences group,https://www.crunchbase.com/organization/protea-biosciences-group
moleculin,https://www.crunchbase.com/organization/moleculin
adamis pharmaceuticals,https://www.crunchbase.com/organization/adamis-pharmaceuticals
catasys,https://www.crunchbase.com/organization/catasys
life care medical devices,https://www.crunchbase.com/organization/life-care-medical-devices
doyouremember,https://www.crunchbase.com/organization/doyouremember
moximed,https://www.crunchbase.com/organization/moximed
elite pharmaceuticals,https://www.crunchbase.com/organization/elite-pharmaceuticals
civatech oncology,https://www.crunchbase.com/organization/civatech-oncology
benu networks,https://www.crunchbase.com/organization/benu-networks
snap trends,https://www.crunchbase.com/organization/snap-trends
cerevast therapeutics,https://www.crunchbase.com/organization/cerevast-therapeutics
angel medical systems,https://www.crunchbase.com/organization/angel-medical-systems
1energy systems,https://www.crunchbase.com/organization/1energy-systems
renovis surgical technologies,https://www.crunchbase.com/organization/renovis-surgical-technologies
diamond fortress technologies,https://www.crunchbase.com/organization/diamond-fortress-technologies
pelikan technologies,https://www.crunchbase.com/organization/pelikan-technologies
mirabilis medica,https://www.crunchbase.com/organization/mirabilis-medica
cour pharmaceuticals development,https://www.crunchbase.com/organization/cour-pharmaceuticals-development
iroa technologies,https://www.crunchbase.com/organization/iroa-technologies
thar pharmaceuticals,https://www.crunchbase.com/organization/thar-pharmaceuticals
bungee labs,https://www.crunchbase.com/organization/bungee-labs
vimty,https://www.crunchbase.com/organization/vimty
loved la,https://www.crunchbase.com/organization/loved-la
arsenal medical,https://www.crunchbase.com/organization/arsenal-medical-inc
pillpack,https://www.crunchbase.com/organization/pillpack
us preventive medicine,https://www.crunchbase.com/organization/us-preventive-medicine
zyomyx,https://www.crunchbase.com/organization/zyomyx-inc
alphacare holdings,https://www.crunchbase.com/organization/alphacare-holdings
yodio,https://www.crunchbase.com/organization/yodio
sun biopharma,https://www.crunchbase.com/organization/sun-biopharma
orthohub,https://www.crunchbase.com/organization/orthohub
american laser healthcare,https://www.crunchbase.com/organization/american-laser-healthcare
icb international,https://www.crunchbase.com/organization/icb-international
aggamin pharmaceuticals,https://www.crunchbase.com/organization/aggamin-pharmaceuticals
nuvomed,https://www.crunchbase.com/organization/nuvomed
ridge diagnostics,https://www.crunchbase.com/organization/ridge-diagnostics
zuchem,https://www.crunchbase.com/organization/zuchem
mati therapeutics,https://www.crunchbase.com/organization/mati-therapeutics
ipx,https://www.crunchbase.com/organization/ipx
mobiscope,https://www.crunchbase.com/organization/mobiscope
stoke,https://www.crunchbase.com/organization/stoke
transcepta,https://www.crunchbase.com/organization/transcepta
myregistry,https://www.crunchbase.com/organization/myregistry-com
castlewood surgical,https://www.crunchbase.com/organization/castlewood-surgical
wideangle technologies,https://www.crunchbase.com/organization/wideangle-technologies
movaya,https://www.crunchbase.com/organization/movaya
kadmon,https://www.crunchbase.com/organization/kadmon-pharmaceuticals
surveymonkey,https://www.crunchbase.com/organization/surveymonkey
interconnect media network systems,https://www.crunchbase.com/organization/interconnect-media-network-systems
texas health craig ranch surgery centeranch surgery center,https://www.crunchbase.com/organization/texas-health-craig-ranch-surgery-centeranch-surgery-center
pathsensors,https://www.crunchbase.com/organization/pathsensors
radiorx,https://www.crunchbase.com/organization/radiorx
gridx,https://www.crunchbase.com/organization/gridx
wellnow urgent care holdings,https://www.crunchbase.com/organization/wellnow-urgent-care-holdings
